filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,line_range,more_info
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,185,8,[185],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,186,8,[186],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,214,8,[214],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,218,8,[218],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,219,8,[219],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,228,8,[228],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,245,8,[245],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,260,8,[260],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,261,8,[261],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,262,8,[262],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,294,8,[294],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,295,8,[295],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,296,8,[296],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,317,8,[317],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,329,8,"[329, 330]",https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,342,8,[342],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,343,8,[343],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,344,8,[344],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_forms.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,24,8,[24],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_forms.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,41,8,[41],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_forms.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,55,8,[55],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_forms.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,80,8,[80],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_forms.py,hardcoded_password_funcarg,B106,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: 'old_password',94,19,[94],https://bandit.readthedocs.io/en/1.7.4/plugins/b106_hardcoded_password_funcarg.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_forms.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,95,8,[95],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_forms.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,107,8,[107],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_forms.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,127,8,[127],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_forms.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,155,8,[155],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_forms.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,189,8,[189],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_forms.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,211,8,[211],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_update_details_handler.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,33,8,[33],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_update_details_handler.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,52,8,[52],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_update_details_handler.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,69,8,[69],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_update_email_handler.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,36,8,[36],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_update_email_handler.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,54,8,[54],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_update_email_handler.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,70,8,[70],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_update_password_handler.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,31,8,"[31, 32, 33]",https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_update_password_handler.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,51,8,[51],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_update_password_handler.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,68,8,[68],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_update_settings.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,27,8,[27],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_update_settings.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,43,8,[43],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_update_settings.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,44,8,[44],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_update_validator.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,21,8,[21],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_update_validator.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,36,8,[36],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_update_validator.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,51,8,[51],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_update_validator.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,68,8,"[68, 69, 70]",https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_update_validator.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,85,8,"[85, 86, 87]",https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_update_validator.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,107,8,[107],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_update_validator.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,108,8,[108],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_update_validator.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,119,8,[119],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_fields.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,17,4,[17],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_fields.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,18,4,"[18, 19]",https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_fields.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,27,4,"[27, 28, 29]",https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_fields.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,30,4,"[30, 31, 32, 33]",https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_fields.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,34,4,"[34, 35, 36, 37, 38, 39]",https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_fields.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,42,4,"[42, 43]",https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_fields.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,51,4,[51],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_fields.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,52,4,[52],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_fields.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,53,4,[53],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_fields.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,54,4,[54],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_fields.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,55,4,[55],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_fields.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,56,4,[56],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_helpers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,21,4,"[21, 22]",https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_helpers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,23,4,[23],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_helpers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,30,4,"[30, 31, 32]",https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_helpers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,33,4,"[33, 34, 35]",https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_helpers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,36,4,"[36, 37, 38, 39]",https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_helpers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,46,4,"[46, 47, 48]",https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_helpers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,50,4,"[50, 51, 52]",https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_helpers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,57,4,"[57, 58, 59]",https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_helpers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,63,4,[63],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_helpers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,64,4,[64],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_helpers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,69,4,"[69, 70, 71]",https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_helpers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,72,4,"[72, 73, 74]",https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_helpers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,75,4,"[75, 76, 77]",https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_helpers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,81,4,"[81, 82, 83]",https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_helpers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,85,4,"[85, 86, 87]",https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_helpers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,93,4,[93],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_helpers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,100,4,[100],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_helpers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,101,4,[101],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_helpers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,105,4,[105],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_helpers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,111,4,[111],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_helpers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,117,4,[117],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_helpers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,118,4,[118],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_helpers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,119,4,[119],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_helpers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,120,4,[120],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_helpers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,126,4,[126],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/utils/test_helpers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,127,4,[127],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
